"Id","Material","Title","Genre","Department","Subject","Language","Publisher","Author","Year","Isbn Code"
"1056","Books","Petroleum Engineers Guide to Oil Fields Chemicals and Fluids","Research Direct Series (Reference Books for Undergraduate & Postgraduate Courses","Geology, Earth Science, Oceanography, Mineralogy and Mining- RDS","Oil Field Chemicals and Fluids","English","Vinra Publisher","Vinra Editors","2019","RD01VIN016"
"1055","Books","Modelling Rock Fracturing Procsses","Research Direct Series (Reference Books for Undergraduate & Postgraduate Courses","Geology, Earth Science, Oceanography, Mineralogy and Mining- RDS","Drilling Engineering","English","Vinra Publishing","Vinra Editors","2019","RD01VIN015"
"1054","Books","Modelling and Simulation of Mineral processing Systems","Research Direct Series (Reference Books for Undergraduate & Postgraduate Courses","Geology, Earth Science, Oceanography, Mineralogy and Mining- RDS","Modelling and Simulation of Mineral Processing Systems","English","Vinra Publisher","Vinra Experts","2019","RD01VIN014"
"1053","Books","Mineral Resource Estimation","Research Direct Series (Reference Books for Undergraduate & Postgraduate Courses","Geology, Earth Science, Oceanography, Mineralogy and Mining- RDS","Mineral Processing","English","Vinra Publishing","Vinra Experts","2019","RD01VIN013"
"1052","Books","Mechanical Behaviour of Engineering Materials","Research Direct Series (Reference Books for Undergraduate & Postgraduate Courses","Mechanical/Industrial & Production Engineering- RDS","Mechanical Behaviour of Engineering Materials","English","Vinra Publisher","Vinra Experts","2019","RD01VIN020"
"1051","Books","Material Science and Engineering","Engineering and Technology","Material Science & Metallurgical Engg","Materials Science & Design","English","Vinra Publisher","Vinra Editors","2019","RD01VIN012"
"1050","Books","Food Production Startup","Student Engagement/Enrichment & Life Skills","Start-Up Series","Catering Business Startup","English","Vinra Publishers","Hotel And Hospitality Series","2015","HM01VIN104"
"1049","Books","Magnetic Microscopy of Layered Structures","Research Direct Series (Reference Books for Undergraduate & Postgraduate Courses","Material Science and Metallurgy- RDS","Magnetic Microscopy of Layered Structure","English","Vinra Publisher","Vinra Editors","2019","RD01VIN008"
"1048","Books","Green Hospitality Management","Hospitality, Hotel and Tourism Management","Resort Management","Green Hospitality Management","English","Vinra Publishers","Hotel And Hospitality Series","2014","HM01VIN024"
"1047","Books","Global Hospitality Management","Hospitality, Hotel and Tourism Management","Hotel Management & Leadership","Global Hospitality Management","English","Vinra Publishers","Hotel And Hospitality Series","2015","HM01VIN023"
"1046","Books","Coffee Shop Startup","Hospitality, Hotel and Tourism Management","Catering & Restaurant Management","Coffee Shop Startup","English","Vinra Publishers","Hotel And Hospitality Series","2015","HM01VIN030"
"1045","Books","Introduction to Semiconductor Lasers for Optical Communication","Research Direct Series (Reference Books for Undergraduate & Postgraduate Courses","Electrical/Electronics & Communication Engineering-RDS","Electrical Man-Hour Manual","English","Vinra Publisher","Vinra Experts","2019","RD01VIN007"
"1044","Class Notes","Marketing Management for MBA","Business and Management","Marketing and Sales Management","Marketing Management","English","Vinra Publishing","SIM Material series","2019","DE01VIN062"
"1043","Class Notes","Marketing Management  for BBA","Business and Management","Marketing and Sales Management","Marketing Management","English","Vinra Publishing","SIM Material series","2019","DE01VIN077"
"1042","Books","Pranayam","Student Engagement/Enrichment & Life Skills","Health & Wellness Series","Yoga & Meditation","English","Spavian Publishing","Dr.Pralhad Ron & Dr.Nitin Ron","2020","9789353916046"
"1041","Books","Handbook of Materials Structures, Properties, Processing and Performance","Engineering and Technology","Material Science & Metallurgical Engg","Materials Science & Design","English","Vinra Publisher","Vinra Editors","2019","RD01VIN011"
"1040","Class Notes","Research Methodology for Business Decisions","Business and Management","Decision Sciences/Statistics & Operation Research","Research Methodology","English","Vinra Publishing","SIM Material series","2019","DE01VIN078"
"1039","Class Notes","Financial Accounting","Commerce & Accounting","Accounting-Commerce","Financial Accounting","English","Vinra Publishers","SIM Material series","2019","DE01VIN060"
"1038","Class Notes","Legal Framework for Business","Business and Management","General Management & Strategic Management","Business Law/ Business Legislation","English","Vinra Publishing","SIM Material series","2019","DE01VIN058"
"1037","Class Notes","Indian Ethos for Management","Business and Management","General Management & Strategic Management","Business Ethics","English","Vinra Publishing","SIM Material series","2019","DE01VIN075"
"1036","Class Notes","Human Resource Planning","Business and Management","Human Resource Management/Development","Human Resource Planning","English","Vinra Publishers","SIM Material series","2019","DE01VIN076"
"1035","Class Notes","Human Resource Management","Business and Management","Human Resource Management/Development","Human Resource Management","English","Vinra Publishers","SIM Material series","2019","DE01VIN073"
"1034","Class Notes","Fundamentals of Computer Organization & Architecture","Computer Science & Engineering/Information Technology","Computer Hardware","Computer Organization","English","Vinra Publishing","SIM Material series","2019","DE01VIN074"
"1033","Class Notes","Financial Management","Business and Management","Finance & Investments Management","Financial Management","English","Vinra Publishing","SIM Material series","2019","DE01VIN072"
"1032","Class Notes","ERP System","Business and Management","Systems/Information Technology Management","Business Intelligence/ERP/E-commerce","English","Vinra Publishing","SIM Material series","2019","DE01VIN071"
"1031","Class Notes","Entrepreneurship and Small Business Management","Business and Management","General Management & Strategic Management","Business Transformation","English","Vinra Publishing","SIM Material series","2019","DE01VIN048"
"1030","Class Notes","Data Structure with C","Computer Science & Engineering/Information Technology","Programming Languages","Data Structure","English","Vinra Publishing","SIM Material series","2019","DE01VIN053"
"1029","Class Notes","Data Base Management","Computer Science & Engineering/Information Technology","Database Design & Development/Advance Databases","Database Management Systems (DBMS)","English","Vinra Publishers","SIM Material series","2019","DE01VIN070"
"1028","Class Notes","Data Mining","Computer Science & Engineering/Information Technology","Database Design & Development/Advance Databases","Data Warehousing Data Mining","English","Vinra Publishing","SIM Material series","2019","DE01VIN069"
"1027","Class Notes","Cost Accounting","Commerce & Accounting","Accounting-Commerce","Cost Accounting","English","Vinra Publishers","SIM Material series","2019","DE01VIN050"
"1025","Class Notes","Business Ethics","Business and Management","General Management & Strategic Management","Business Ethics","English","Vinra Publishers","SIM Material series","2019","DE01VIN065"
"1024","Class Notes","Business Economics","Business and Management","Economics-BM","Principles of Economics/Business Economics","English","Vinra Publishers","SIM Material series","2019","DE01VIN068"
"1023","Class Notes","Basic Mathematics","Sciences, Agriculture & Veterinary, Nutrition & Dietetics","Mathematics and Statistics","Calculus","English","Vinra Publishers","SIM Material series","2019","DE01VIN067"
"1022","Class Notes","ASP.NET","Computer Science & Engineering/Information Technology","Programming Languages","ASP.Net","English","Vinra Publishing","SIM Material series","2019","DE01VIN047"
"1021","Class Notes","Microbiology and Biotechnology","Sciences, Agriculture & Veterinary, Nutrition & Dietetics","Life Sciences (Microbiology, Biotechnology & Biochemistry)","General Microbiology","English","Vinra Publishing","SIM Material series","2019","DE01VIN064"
